opportunity_id,sales_agent,product,account,deal_stage,engage_date,close_date,close_value
mn6e59h6,markita_hansen,gtx_plus_pro,hottechi,engaging,2017-03-14,2017-05-22,472.0
bsa76ol5,marty_freudenburg,gtx_basic,isdom,lost,2017-03-14,2017-05-17,0.0
yhnbsxpn,maureen_marcano,gtx_plus_basic,hatfan,won,2017-03-14,2017-03-25,1019.0
tw6d3kt4,maureen_marcano,mg_advanced,blackzim,won,2017-03-14,2017-05-12,2798.0
z8ri8rlu,moses_frase,gtx_basic,streethex,won,2017-03-14,2017-06-03,502.0
ft0l8hzz,moses_frase,mg_advanced,isdom,won,2017-03-14,2017-03-16,3323.0
aw0gw33q,reed_clapper,gtx_plus_basic,condax,lost,2017-03-14,2017-06-11,0.0
ijlpv177,rosalina_dieter,mg_special,nam-zim,lost,2017-03-14,2017-03-30,0.0
9uvkasfy,vicki_laflamme,gtx_plus_pro,nam-zim,lost,2017-03-14,2017-05-27,0.0
kksmep2a,vicki_laflamme,mg_advanced,finjob,lost,2017-03-14,2017-06-21,0.0
e96ztkhc,vicki_laflamme,gtx_basic,scotfind,won,2017-03-14,2017-03-17,542.0
rz08gkzy,zane_levy,gtxpro,faxquote,won,2017-03-14,2017-05-22,5172.0
ek0zzhkt,cassey_cress,mg_advanced,massive_dynamic,lost,2017-03-15,2017-06-24,0.0
9u6ras0m,cassey_cress,gtx_basic,umbrella_corporation,won,2017-03-15,2017-03-31,538.0
3s31rhe5,cassey_cress,gtxpro,betasoloin,won,2017-03-15,2017-05-18,4497.0
gom8t4y4,darcel_schlecht,gtx_plus_basic,codehow,won,2017-03-15,2017-05-09,1178.0
7z5avsh6,darcel_schlecht,gtxpro,treequote,won,2017-03-15,2017-06-21,4969.0
e7ope1o8,darcel_schlecht,mg_special,rangreen,won,2017-03-15,2017-03-20,60.0
647e6ed0,darcel_schlecht,mg_advanced,dontechi,won,2017-03-15,2017-06-05,2875.0
v4xhhfo3,elease_gluck,gtx_basic,blackzim,engaging,2017-03-15,2017-05-22,472.0
pex6s873,elease_gluck,gtk_500,cheers,lost,2017-03-15,2017-05-19,0.0
m9otpnii,garret_kinder,gtx_plus_pro,donware,won,2017-03-15,2017-05-20,6177.0
ezrici17,gladys_colclough,mg_advanced,rundofase,lost,2017-03-15,2017-06-28,0.0
7pxj92c5,kary_hendrixson,gtxpro,hottechi,engaging,2017-03-15,2017-05-22,472.0
baxenbts,kary_hendrixson,gtxpro,finjob,lost,2017-03-15,2017-05-06,0.0
086279ix,kary_hendrixson,gtxpro,kan-code,won,2017-03-15,2017-06-14,4369.0
6eec9hqq,kary_hendrixson,gtxpro,y-corporation,won,2017-03-15,2017-05-21,4878.0
mhn0swm2,lajuana_vencill,gtx_plus_pro,genco_pura_olive_oil_company,won,2017-03-15,2017-06-21,4527.0
8ske4tt5,maureen_marcano,gtx_plus_basic,xx-holding,lost,2017-03-15,2017-05-30,0.0
igeloj42,moses_frase,gtx_plus_pro,cancity,won,2017-03-15,2017-06-03,6102.0
0lma8gmj,rosie_papadopoulos,gtx_plus_pro,bubba_gump,won,2017-03-15,2017-05-10,4983.0
e40rn3mn,versie_hillebrand,mg_special,isdom,won,2017-03-15,2017-03-25,47.0
093r7pk9,vicki_laflamme,mg_special,zoomit,won,2017-03-15,2017-06-11,52.0
i8a9oxp2,violet_mclelland,gtxpro,gekko_&_co,won,2017-03-15,2017-06-25,5031.0
7ifekemg,violet_mclelland,mg_special,bioplex,won,2017-03-15,2017-06-06,53.0
4xz4ry1n,wilburn_farren,gtx_plus_basic,hottechi,engaging,2017-03-15,2017-05-22,472.0
k2kk9sw2,anna_snelling,gtx_basic,inity,won,2017-03-16,2017-05-02,550.0
z0rlnfvy,boris_faz,gtx_plus_basic,hottechi,engaging,2017-03-16,2017-05-22,472.0
8sig4c8x,boris_faz,gtxpro,donquadtech,won,2017-03-16,2017-06-06,5223.0
k4etvw4h,boris_faz,mg_special,betasoloin,won,2017-03-16,2017-05-12,53.0
ya2ndy1h,cassey_cress,gtxpro,bluth_company,won,2017-03-16,2017-05-17,4519.0
g6dytqqe,corliss_cosme,gtxpro,vehement_capital_partners,won,2017-03-16,2017-06-01,4833.0
rquljhtu,daniell_hammack,gtx_plus_pro,hottechi,engaging,2017-03-16,2017-05-22,472.0
rzz9k7un,daniell_hammack,gtx_plus_pro,zencorporation,won,2017-03-16,2017-06-29,5407.0
3918ou6o,darcel_schlecht,gtx_basic,rundofase,lost,2017-03-16,2017-05-02,0.0
yz9zkk3p,hayden_neloms,mg_special,finjob,won,2017-03-16,2017-05-08,56.0
gk1nh8g7,kami_bicknell,gtx_basic,iselectrics,engaging,2017-03-16,2017-05-22,472.0
opclccqh,kami_bicknell,gtx_plus_basic,konex,engaging,2017-03-16,2017-05-22,472.0
e1921pbz,kary_hendrixson,gtx_basic,finjob,won,2017-03-16,2017-05-23,468.0
0e761f02,kary_hendrixson,gtx_basic,kan-code,won,2017-03-16,2017-05-02,579.0
hdbnc8w1,lajuana_vencill,mg_advanced,treequote,won,2017-03-16,2017-06-11,3185.0
wfcephd3,markita_hansen,gtxpro,hottechi,engaging,2017-03-16,2017-05-22,472.0
kp6nowm7,markita_hansen,mg_special,cheers,won,2017-03-16,2017-06-03,54.0
hpyluu5p,maureen_marcano,mg_special,newex,won,2017-03-16,2017-06-26,62.0
i7ah5fw0,moses_frase,gtx_basic,dambase,lost,2017-03-16,2017-05-23,0.0
rsfykc1f,moses_frase,gtx_basic,betatech,won,2017-03-16,2017-06-25,619.0
rmw0trsz,rosalina_dieter,mg_special,golddex,lost,2017-03-16,2017-05-20,0.0
gnenbxrw,rosalina_dieter,mg_special,hatfan,lost,2017-03-16,2017-05-17,0.0
l20ni94x,rosalina_dieter,mg_advanced,xx-holding,lost,2017-03-16,2017-06-05,0.0
af7xjned,rosie_papadopoulos,gtx_plus_pro,hottechi,engaging,2017-03-16,2017-05-22,472.0
cg65as6x,vicki_laflamme,gtxpro,xx-holding,won,2017-03-16,2017-03-29,4408.0
9xv6gx8d,zane_levy,gtx_basic,cheers,won,2017-03-16,2017-06-07,605.0
idimbx0n,anna_snelling,gtx_plus_pro,genco_pura_olive_oil_company,won,2017-03-17,2017-03-26,6064.0
w75xu368,cassey_cress,gtx_basic,plussunin,won,2017-03-17,2017-06-17,641.0
wiy2q0q5,cassey_cress,gtx_basic,vehement_capital_partners,won,2017-03-17,2017-05-17,491.0
ejdhoy6m,corliss_cosme,gtx_basic,hottechi,engaging,2017-03-17,2017-05-22,472.0
df1011ut,corliss_cosme,gtx_plus_basic,konmatfix,engaging,2017-03-17,2017-05-22,472.0
7v1fqbl9,corliss_cosme,gtxpro,plussunin,lost,2017-03-17,2017-05-03,0.0
4pxsbqu8,darcel_schlecht,mg_special,codehow,won,2017-03-17,2017-05-27,47.0
qrkhwnrb,elease_gluck,mg_special,faxquote,won,2017-03-17,2017-06-25,63.0
1ygnhe69,garret_kinder,mg_advanced,sumace,won,2017-03-17,2017-05-18,3291.0
ibs3h6z4,hayden_neloms,gtx_plus_basic,hottechi,engaging,2017-03-17,2017-05-22,472.0
taeud0hp,hayden_neloms,gtx_plus_basic,singletechno,won,2017-03-17,2017-06-10,1188.0
04yglj3n,kary_hendrixson,gtx_plus_pro,hottechi,engaging,2017-03-17,2017-05-22,472.0
72tbo2ha,kary_hendrixson,gtx_basic,cheers,lost,2017-03-17,2017-05-08,0.0
fcw4saap,kary_hendrixson,gtx_basic,scotfind,won,2017-03-17,2017-06-11,478.0
deh0myso,kary_hendrixson,mg_special,green-plus,won,2017-03-17,2017-05-24,60.0
pevj6o6r,reed_clapper,gtxpro,silis,won,2017-03-17,2017-03-27,4064.0
t02cx0by,reed_clapper,mg_advanced,ontomedia,won,2017-03-17,2017-03-31,2550.0
in9s33cd,rosalina_dieter,gtx_plus_pro,finhigh,engaging,2017-03-17,2017-05-22,472.0
ssx3qrtb,rosie_papadopoulos,mg_special,bioplex,lost,2017-03-17,2017-05-08,0.0
ubx7tmqg,versie_hillebrand,gtx_plus_pro,dontechi,lost,2017-03-17,2017-05-10,0.0
rr5amwpq,versie_hillebrand,mg_special,genco_pura_olive_oil_company,lost,2017-03-17,2017-05-16,0.0
fhlnw3wh,versie_hillebrand,mg_advanced,statholdings,won,2017-03-17,2017-06-21,3378.0
1gt10yjd,vicki_laflamme,gtx_plus_pro,hottechi,engaging,2017-03-17,2017-05-22,472.0
4uzcvhev,violet_mclelland,gtx_basic,hottechi,engaging,2017-03-17,2017-05-22,472.0
djh67uiz,violet_mclelland,mg_special,hottechi,engaging,2017-03-17,2017-05-22,472.0
7vgj2b7o,violet_mclelland,mg_special,hottechi,engaging,2017-03-17,2017-05-22,472.0
iavmeluo,wilburn_farren,gtxpro,gekko_&_co,won,2017-03-17,2017-05-30,6135.0
prmmzx9o,zane_levy,gtx_plus_basic,newex,won,2017-03-17,2017-06-02,999.0
zzfes7id,zane_levy,mg_special,singletechno,won,2017-03-17,2017-06-05,52.0
g7pnqb9m,anna_snelling,gtx_plus_basic,warephase,lost,2017-03-18,2017-05-25,0.0
z0r5o2vw,cassey_cress,gtx_plus_pro,donware,lost,2017-03-18,2017-05-24,0.0
vs0twecs,cassey_cress,gtx_basic,plussunin,won,2017-03-18,2017-06-18,530.0
xn7ev14m,cecily_lampkin,gtx_basic,konmatfix,won,2017-03-18,2017-05-09,538.0
p5brh80z,cecily_lampkin,mg_special,rundofase,won,2017-03-18,2017-03-27,53.0
cqvdjr45,darcel_schlecht,gtxpro,scottech,won,2017-03-18,2017-06-12,5416.0
qufcx2mf,elease_gluck,mg_special,scotfind,lost,2017-03-18,2017-05-27,0.0
rw13vt8t,garret_kinder,gtx_plus_pro,mathtouch,won,2017-03-18,2017-05-11,4995.0
h2iohz8r,james_ascencio,gtx_basic,hottechi,engaging,2017-03-18,2017-05-22,472.0
5lj47cvs,james_ascencio,gtx_basic,sonron,lost,2017-03-18,2017-06-22,0.0
87xtackh,jonathan_berthelot,gtx_plus_basic,bioholding,won,2017-03-18,2017-05-26,1137.0
0z2cq0mq,kami_bicknell,gtx_basic,sonron,won,2017-03-18,2017-03-28,453.0
4sk6ylb0,kami_bicknell,gtx_plus_basic,hottechi,won,2017-03-18,2017-05-27,1065.0
evvx3pq5,kami_bicknell,gtxpro,singletechno,won,2017-03-18,2017-05-04,4373.0
9y3jdp1b,kami_bicknell,mg_advanced,labdrill,won,2017-03-18,2017-06-19,2560.0
acb3qzay,kary_hendrixson,gtxpro,singletechno,lost,2017-03-18,2017-06-04,0.0
cowc9h9t,markita_hansen,gtx_plus_basic,groovestreet,won,2017-03-18,2017-03-31,1171.0
zthmjwyz,markita_hansen,mg_special,konex,won,2017-03-18,2017-06-22,53.0
mmgwawba,marty_freudenburg,gtx_plus_pro,treequote,won,2017-03-18,2017-06-02,6553.0
8lpo6yco,marty_freudenburg,mg_advanced,betatech,won,2017-03-18,2017-05-07,3542.0
i7mdoggu,maureen_marcano,gtx_basic,hottechi,engaging,2017-03-18,2017-05-22,472.0
cduiuyy2,moses_frase,mg_advanced,finhigh,won,2017-03-18,2017-06-11,3619.0
10iy4pv4,rosalina_dieter,mg_advanced,hottechi,engaging,2017-03-18,2017-05-22,472.0
a1tdryhz,rosie_papadopoulos,mg_advanced,rangreen,engaging,2017-03-18,2017-05-22,472.0
2jy9sq2l,vicki_laflamme,mg_special,hottechi,engaging,2017-03-18,2017-05-22,472.0
9328ihhl,wilburn_farren,mg_advanced,bluth_company,won,2017-03-18,2017-05-18,3589.0
zfb7cbr6,zane_levy,gtx_plus_pro,plexzap,won,2017-03-18,2017-05-13,6262.0
3n3rahxr,cassey_cress,gtx_plus_basic,nam-zim,engaging,2017-03-19,2017-05-22,472.0
6rje18rw,cassey_cress,gtx_plus_basic,acme_corporation,won,2017-03-19,2017-03-24,1161.0
gk86h0sk,cassey_cress,gtxpro,umbrella_corporation,won,2017-03-19,2017-03-28,4975.0
qxu90op8,corliss_cosme,gtx_basic,zotware,won,2017-03-19,2017-03-22,586.0
nxxsu27k,corliss_cosme,mg_special,the_new_york_inquirer,won,2017-03-19,2017-03-25,41.0
raclhbxn,daniell_hammack,gtx_plus_basic,hottechi,engaging,2017-03-19,2017-05-22,472.0
06yl7wvj,darcel_schlecht,gtx_plus_basic,ron-tech,won,2017-03-19,2017-03-21,929.0
k4y8r0fx,darcel_schlecht,mg_special,streethex,won,2017-03-19,2017-06-04,65.0
f8o0iy28,donn_cantrell,gtx_basic,zencorporation,won,2017-03-19,2017-03-30,574.0
8t8j06el,gladys_colclough,gtxpro,condax,lost,2017-03-19,2017-06-26,0.0
3ae6gw2d,gladys_colclough,gtxpro,streethex,lost,2017-03-19,2017-05-09,0.0
t0sevt4k,hayden_neloms,mg_advanced,labdrill,won,2017-03-19,2017-06-16,3028.0
36vpt9rz,james_ascencio,gtx_basic,singletechno,won,2017-03-19,2017-03-26,403.0
r2rl1y49,kami_bicknell,gtx_basic,sonron,lost,2017-03-19,2017-05-16,0.0
7q7sa3ek,kami_bicknell,mg_advanced,kan-code,won,2017-03-19,2017-06-07,3290.0
thkcn7hu,kary_hendrixson,gtx_basic,hottechi,engaging,2017-03-19,2017-05-22,472.0
6ji36hie,kary_hendrixson,mg_advanced,sonron,lost,2017-03-19,2017-06-23,0.0
b5cbstm5,kary_hendrixson,mg_advanced,golddex,won,2017-03-19,2017-03-29,3550.0
snbynw8h,moses_frase,mg_advanced,rangreen,won,2017-03-19,2017-06-23,3657.0
ien6rbzi,reed_clapper,gtx_plus_basic,zotware,won,2017-03-19,2017-06-24,1046.0
9p026o47,versie_hillebrand,mg_special,warephase,won,2017-03-19,2017-05-27,50.0
ajlneuvy,versie_hillebrand,mg_advanced,funholding,won,2017-03-19,2017-03-27,2871.0
ljiaoc0q,violet_mclelland,mg_special,bioplex,won,2017-03-19,2017-06-04,52.0
pd2198zh,zane_levy,gtxpro,hottechi,engaging,2017-03-19,2017-05-22,472.0
2byd4wq7,anna_snelling,mg_special,funholding,lost,2017-03-20,2017-05-19,0.0
hp6dscmh,boris_faz,gtx_basic,kan-code,won,2017-03-20,2017-06-12,564.0
fm4s93o6,cassey_cress,gtx_plus_pro,donware,lost,2017-03-20,2017-05-23,0.0
alhqu8w8,corliss_cosme,gtx_basic,plexzap,engaging,2017-03-20,2017-05-22,472.0
ggpssi5q,daniell_hammack,mg_advanced,ganjaflex,won,2017-03-20,2017-06-02,3780.0
4d95lu0h,darcel_schlecht,gtx_basic,dambase,won,2017-03-20,2017-06-24,491.0
ka79ltff,darcel_schlecht,gtx_basic,dontechi,won,2017-03-20,2017-03-30,604.0
obbvvo9o,elease_gluck,gtk_500,singletechno,lost,2017-03-20,2017-05-27,0.0
83hx5cij,kami_bicknell,gtx_basic,sonron,lost,2017-03-20,2017-03-23,0.0
sgv1fr3o,kami_bicknell,gtx_basic,cheers,won,2017-03-20,2017-06-23,568.0
tj6u9hz3,kary_hendrixson,gtx_basic,singletechno,won,2017-03-20,2017-06-24,601.0
k72cexgz,maureen_marcano,gtx_plus_basic,hottechi,engaging,2017-03-20,2017-05-22,472.0
1n99tlia,maureen_marcano,mg_advanced,blackzim,lost,2017-03-20,2017-06-02,0.0
jye2qfge,niesha_huffines,gtx_plus_pro,genco_pura_olive_oil_company,won,2017-03-20,2017-05-06,5616.0
ieomrmww,reed_clapper,gtxpro,zotware,lost,2017-03-20,2017-06-28,0.0
zw7n89k3,rosalina_dieter,gtxpro,faxquote,lost,2017-03-20,2017-05-18,0.0
miu04jc2,versie_hillebrand,mg_special,dambase,lost,2017-03-20,2017-06-21,0.0
vf2okzy5,vicki_laflamme,mg_advanced,scotfind,lost,2017-03-20,2017-06-12,0.0
qsbklwsw,violet_mclelland,gtx_basic,opentech,won,2017-03-20,2017-06-29,542.0
0gtje2vq,wilburn_farren,gtx_basic,gekko_&_co,won,2017-03-20,2017-06-14,497.0
h91g4myp,zane_levy,gtxpro,j-texon,won,2017-03-20,2017-05-22,5443.0
ddbh2fpp,anna_snelling,gtx_plus_basic,rangreen,won,2017-03-21,2017-06-16,1037.0
p1sgqodj,boris_faz,gtx_plus_basic,rangreen,engaging,2017-03-21,2017-05-22,472.0
n8f2pfqp,boris_faz,gtx_plus_basic,betasoloin,won,2017-03-21,2017-04-03,992.0
welhho3u,cecily_lampkin,gtx_plus_basic,stanredtax,won,2017-03-21,2017-03-30,966.0
cuaygt78,daniell_hammack,mg_advanced,zotware,lost,2017-03-21,2017-06-26,0.0
9kdr9pqx,garret_kinder,gtx_plus_pro,vehement_capital_partners,lost,2017-03-21,2017-04-01,0.0
8a5ha974,jonathan_berthelot,gtx_basic,warephase,lost,2017-03-21,2017-04-01,0.0
m1l0iwb6,jonathan_berthelot,mg_advanced,ron-tech,won,2017-03-21,2017-05-11,3232.0
i2u6mkut,reed_clapper,gtx_basic,ganjaflex,won,2017-03-21,2017-05-29,548.0
5c8hcdxt,wilburn_farren,mg_advanced,hottechi,engaging,2017-03-21,2017-05-22,472.0
rk6ufti8,wilburn_farren,mg_advanced,plussunin,lost,2017-03-21,2017-03-26,0.0
ecou1xxz,anna_snelling,mg_special,ron-tech,won,2017-03-22,2017-05-30,52.0
9fpddsij,cassey_cress,gtxpro,hottechi,engaging,2017-03-22,2017-05-22,472.0
4rdjbbb6,daniell_hammack,mg_special,hottechi,engaging,2017-03-22,2017-05-22,472.0
otddphwj,darcel_schlecht,gtxpro,genco_pura_olive_oil_company,lost,2017-03-22,2017-05-28,0.0
20n9wsrc,darcel_schlecht,gtxpro,globex_corporation,lost,2017-03-22,2017-05-23,0.0
ij4gxgcu,darcel_schlecht,gtxpro,isdom,won,2017-03-22,2017-03-30,5109.0
gzcwm6gk,elease_gluck,mg_special,statholdings,engaging,2017-03-22,2017-05-22,472.0
u0g8kipb,gladys_colclough,mg_special,codehow,won,2017-03-22,2017-06-21,49.0
2yvvzn5l,jonathan_berthelot,gtx_plus_basic,konmatfix,lost,2017-03-22,2017-05-03,0.0
3jul12vk,kami_bicknell,gtx_basic,hottechi,engaging,2017-03-22,2017-05-22,472.0
tgw7oymd,kami_bicknell,gtx_basic,kan-code,won,2017-03-22,2017-06-25,447.0
xj9rqu4k,lajuana_vencill,mg_advanced,isdom,won,2017-03-22,2017-06-14,3430.0
9y85n0w5,markita_hansen,mg_advanced,hottechi,engaging,2017-03-22,2017-05-22,472.0
4trmurki,niesha_huffines,gtx_basic,condax,lost,2017-03-22,2017-06-18,0.0
tjxy9dqg,reed_clapper,mg_advanced,donquadtech,won,2017-03-22,2017-06-10,3245.0
dv9zb9kl,versie_hillebrand,gtx_basic,bioholding,lost,2017-03-22,2017-03-27,0.0
j712qvsg,versie_hillebrand,mg_special,ron-tech,won,2017-03-22,2017-03-26,61.0
lcbvipra,vicki_laflamme,mg_special,golddex,won,2017-03-22,2017-06-29,60.0
8ge7fy98,violet_mclelland,gtxpro,hottechi,engaging,2017-03-22,2017-05-22,472.0
88r08il1,violet_mclelland,mg_special,kan-code,lost,2017-03-22,2017-04-01,0.0
4u9d1iz5,zane_levy,gtx_basic,hottechi,engaging,2017-03-22,2017-05-22,472.0
wnmf0ohm,anna_snelling,gtx_plus_pro,dambase,won,2017-03-23,2017-04-01,5060.0
i0d1o3gx,boris_faz,gtx_basic,xx-zobam,lost,2017-03-23,2017-04-01,0.0
po158l29,cassey_cress,gtx_basic,blackzim,engaging,2017-03-23,2017-05-22,472.0
7lngjb3s,cassey_cress,gtx_basic,kan-code,won,2017-03-23,2017-04-01,585.0
avd2wqzy,corliss_cosme,gtxpro,sumace,lost,2017-03-23,2017-06-11,0.0
ud9v38lv,donn_cantrell,gtxpro,betasoloin,lost,2017-03-23,2017-05-19,0.0
jmto8bpq,gladys_colclough,gtxpro,hottechi,lost,2017-03-23,2017-04-03,0.0
06ybvwxz,kami_bicknell,gtxpro,condax,lost,2017-03-23,2017-04-03,0.0
odgkzevv,kary_hendrixson,gtxpro,hottechi,engaging,2017-03-23,2017-05-22,472.0
1vcas7fl,lajuana_vencill,mg_special,condax,lost,2017-03-23,2017-04-05,0.0
g2tasa8c,lajuana_vencill,mg_special,dontechi,lost,2017-03-23,2017-06-15,0.0
crw2ccmb,markita_hansen,gtx_basic,nam-zim,won,2017-03-23,2017-06-05,572.0
7fer10e1,markita_hansen,mg_special,golddex,won,2017-03-23,2017-06-08,54.0
k96nucwr,moses_frase,gtx_basic,dontechi,lost,2017-03-23,2017-04-01,0.0
se609qte,versie_hillebrand,mg_special,stanredtax,won,2017-03-23,2017-05-05,60.0
ct9xecid,versie_hillebrand,mg_advanced,zumgoity,won,2017-03-23,2017-04-01,3251.0
suo8vzq8,vicki_laflamme,gtx_plus_pro,lexiqvolax,won,2017-03-23,2017-06-14,5930.0
9lx9mapu,violet_mclelland,gtx_plus_basic,mathtouch,won,2017-03-23,2017-04-01,941.0
php5v833,anna_snelling,gtx_basic,cancity,lost,2017-03-24,2017-05-18,0.0
7xeb6tfb,anna_snelling,mg_special,scottech,won,2017-03-24,2017-06-06,56.0
kv9lw061,anna_snelling,mg_advanced,codehow,won,2017-03-24,2017-04-04,3445.0
m41ns5dn,cassey_cress,gtx_plus_pro,hottechi,engaging,2017-03-24,2017-05-22,472.0
qihwkcfk,cassey_cress,mg_advanced,singletechno,engaging,2017-03-24,2017-05-22,472.0
8rz1a49o,cecily_lampkin,mg_special,bioholding,won,2017-03-24,2017-03-31,54.0
gejll5l3,corliss_cosme,gtx_basic,hottechi,engaging,2017-03-24,2017-05-22,472.0
v4ekf9rf,corliss_cosme,mg_advanced,mathtouch,won,2017-03-24,2017-03-31,3498.0
vj1ek4a3,daniell_hammack,gtx_basic,vehement_capital_partners,won,2017-03-24,2017-04-02,540.0
65b8hstw,daniell_hammack,gtxpro,gekko_&_co,won,2017-03-24,2017-04-02,4986.0
kijb458k,darcel_schlecht,gtx_plus_pro,toughzap,lost,2017-03-24,2017-04-03,0.0
8phj7n4e,darcel_schlecht,gtx_plus_pro,domzoom,won,2017-03-24,2017-05-15,5214.0
edaj0yew,darcel_schlecht,gtxpro,isdom,won,2017-03-24,2017-03-30,4794.0
kmb8tj0i,hayden_neloms,mg_advanced,hottechi,engaging,2017-03-24,2017-05-22,472.0
9x5huuj5,james_ascencio,gtx_plus_basic,kan-code,lost,2017-03-24,2017-04-02,0.0
cr6zlewc,kary_hendrixson,gtx_plus_pro,hottechi,engaging,2017-03-24,2017-05-22,472.0
21s1etxm,kary_hendrixson,gtx_plus_basic,scotfind,lost,2017-03-24,2017-04-03,0.0
54jfgnxn,lajuana_vencill,gtx_basic,cancity,won,2017-03-24,2017-05-27,648.0
wlxpa3lb,lajuana_vencill,mg_advanced,dontechi,won,2017-03-24,2017-06-30,3040.0
3wqmbmsn,marty_freudenburg,gtx_plus_basic,treequote,won,2017-03-24,2017-06-30,1185.0
xikwt7hm,marty_freudenburg,mg_special,finhigh,won,2017-03-24,2017-03-26,48.0
j9qqvbqx,maureen_marcano,gtx_plus_basic,j-texon,lost,2017-03-24,2017-04-01,0.0
i51mj7pp,maureen_marcano,gtx_plus_basic,cheers,won,2017-03-24,2017-06-30,1021.0
v690fqg4,maureen_marcano,gtx_plus_basic,scotfind,won,2017-03-24,2017-05-26,1264.0
osb9s3pi,moses_frase,mg_special,zumgoity,lost,2017-03-24,2017-05-23,0.0
jwrstau8,moses_frase,gtx_basic,ron-tech,won,2017-03-24,2017-06-12,503.0
yyaz4jby,reed_clapper,gtxpro,ganjaflex,won,2017-03-24,2017-04-03,4440.0
8segaat7,versie_hillebrand,gtx_plus_basic,inity,lost,2017-03-24,2017-04-03,0.0
4l36djtm,versie_hillebrand,mg_special,rangreen,won,2017-03-24,2017-04-02,52.0
yb20nwm1,vicki_laflamme,mg_special,hottechi,engaging,2017-03-24,2017-05-22,472.0
7z3s4xv9,vicki_laflamme,gtx_basic,konex,lost,2017-03-24,2017-04-03,0.0
sqow8w0g,violet_mclelland,gtx_basic,initech,lost,2017-03-24,2017-05-05,0.0
w3lgbni2,violet_mclelland,mg_special,gekko_&_co,lost,2017-03-24,2017-04-06,0.0
j2b3uzxa,violet_mclelland,gtx_basic,gekko_&_co,won,2017-03-24,2017-03-26,499.0
43lfutvm,zane_levy,gtx_plus_pro,hottechi,engaging,2017-03-24,2017-05-22,472.0
vh78fldn,zane_levy,gtxpro,cheers,lost,2017-03-24,2017-04-03,0.0
kzkmly96,zane_levy,gtx_plus_basic,condax,won,2017-03-24,2017-03-29,1159.0
9bgkqz3h,anna_snelling,mg_special,domzoom,lost,2017-03-25,2017-04-03,0.0
h6njkv4f,boris_faz,gtx_plus_pro,betasoloin,won,2017-03-25,2017-05-20,5479.0
cms1hugl,cassey_cress,mg_advanced,hottechi,engaging,2017-03-25,2017-05-22,472.0
6r6s91we,daniell_hammack,gtxpro,hottechi,engaging,2017-03-25,2017-05-22,472.0
l69q015m,daniell_hammack,gtxpro,zotware,won,2017-03-25,2017-05-19,4555.0
rx3f3viu,darcel_schlecht,mg_special,hottechi,lost,2017-03-25,2017-04-02,0.0
r5i9aafg,elease_gluck,mg_special,fasehatice,lost,2017-03-25,2017-05-25,0.0
jq3hjfna,garret_kinder,gtx_plus_basic,initech,won,2017-03-25,2017-03-28,1026.0
xcc1c1gg,gladys_colclough,gtx_basic,stanredtax,won,2017-03-25,2017-04-03,503.0
wi1hqsis,gladys_colclough,gtx_plus_basic,streethex,won,2017-03-25,2017-06-14,1144.0
lcti4cfv,gladys_colclough,mg_special,genco_pura_olive_oil_company,won,2017-03-25,2017-06-16,55.0
3t64z7db,kami_bicknell,gtx_basic,hottechi,engaging,2017-03-25,2017-05-22,472.0
3f2zpcsl,kary_hendrixson,gtx_plus_basic,hottechi,engaging,2017-03-25,2017-05-22,472.0
8gmdsxyy,markita_hansen,mg_advanced,kan-code,won,2017-03-25,2017-04-06,3181.0
qltdwaem,marty_freudenburg,mg_special,scottech,won,2017-03-25,2017-06-19,54.0
xfb1vxqy,maureen_marcano,mg_advanced,hottechi,engaging,2017-03-25,2017-05-22,472.0
ub8m6i5r,maureen_marcano,gtxpro,singletechno,won,2017-03-25,2017-06-30,3959.0
ebtjpeey,niesha_huffines,gtx_basic,streethex,won,2017-03-25,2017-05-31,571.0
atw70wx1,reed_clapper,gtxpro,donquadtech,lost,2017-03-25,2017-04-05,0.0
9dbmy3of,vicki_laflamme,gtx_basic,kan-code,lost,2017-03-25,2017-04-04,0.0
hrv9dsyf,vicki_laflamme,gtx_basic,blackzim,won,2017-03-25,2017-04-03,545.0
mnc7q3jj,vicki_laflamme,gtx_basic,labdrill,won,2017-03-25,2017-06-21,554.0
tj03ndnx,violet_mclelland,mg_advanced,iselectrics,engaging,2017-03-25,2017-05-22,472.0
e3wwc6fj,violet_mclelland,mg_special,yearin,won,2017-03-25,2017-04-02,68.0
qkkzqj46,violet_mclelland,mg_special,zencorporation,won,2017-03-25,2017-06-16,52.0
vryr5a81,wilburn_farren,gtx_basic,finhigh,engaging,2017-03-25,2017-05-22,472.0
m52b4vc5,anna_snelling,mg_special,globex_corporation,lost,2017-03-26,2017-04-04,0.0
z72y3c3c,anna_snelling,mg_special,dontechi,won,2017-03-26,2017-04-04,54.0
fqppz9nq,cassey_cress,mg_advanced,donware,won,2017-03-26,2017-05-25,3822.0
duhs8kvy,daniell_hammack,gtx_plus_basic,the_new_york_inquirer,won,2017-03-26,2017-04-05,971.0
m72ct8rn,daniell_hammack,gtx_plus_pro,donware,won,2017-03-26,2017-04-05,6024.0
xbftcrln,darcel_schlecht,gtxpro,stanredtax,won,2017-03-26,2017-04-04,4820.0
3zilmrqk,donn_cantrell,gtx_plus_pro,kinnamplus,lost,2017-03-26,2017-05-28,0.0
fz72cgoi,garret_kinder,gtxpro,plussunin,lost,2017-03-26,2017-06-25,0.0
